Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI
21.0,Female,54.2,1.7,194.0,158.0,61.0,0.82,480.0,CrossFit,17.2,2.0,4,Advanced,18.8
30.0,Female,50.2,1.65,195.0,113.0,65.0,0.69,200.0,Walking,17.9,2.0,4,Intermediate,18.5
25.0,Female,83.5,1.75,190.0,159.0,77.0,0.5,480.0,HIIT,32.3,2.6,2,Beginner,27.3
24.0,Male,100.1,1.75,196.0,149.0,65.0,0.6,427.0,Strength Training,25.0,2.6,2,Beginner,32.6
57.0,Male,98.9,1.88,160.0,129.0,71.0,0.57,548.0,Rowing,26.9,2.7,3,Beginner,28.0
36.0,Male,90.4,1.81,188.0,134.0,69.0,0.78,458.0,Aerobics,20.6,2.7,4,Intermediate,27.7
48.0,Male,97.5,1.77,170.0,134.0,72.0,0.78,650.0,Cycling,27.2,3.0,5,Beginner,31.0
21.0,Female,62.1,1.66,206.0,147.0,72.0,0.64,309.0,Tennis,31.3,2.2,4,Beginner,22.6
37.0,Female,48.9,1.63,182.0,106.0,64.0,0.61,200.0,Pilates,19.6,1.8,5,Intermediate,18.5
34.0,Non-binary,70.1,1.77,187.0,151.0,73.0,0.81,573.0,Cycling,24.0,2.3,3,Beginner,22.4
31.0,Female,59.4,1.66,189.0,127.0,72.0,0.58,200.0,Yoga,24.7,2.0,3,Beginner,21.6
37.0,Female,60.3,1.69,183.0,111.0,71.0,0.66,200.0,Pilates,20.4,2.0,4,Intermediate,21.2
18.0,Male,94.3,1.77,198.0,142.0,74.0,0.71,479.0,Aerobics,23.6,2.6,3,Beginner,30.0
30.0,Male,91.9,1.8,194.0,155.0,80.0,0.71,634.0,Rowing,22.6,2.5,2,Beginner,28.3
21.0,Female,48.4,1.5,206.0,139.0,79.0,0.54,200.0,Walking,23.8,1.9,2,Beginner,21.5
18.0,Female,80.7,1.65,197.0,131.0,67.0,0.98,570.0,Strength Training,34.8,2.6,4,Intermediate,29.7
36.0,Male,71.2,1.7,191.0,136.0,65.0,0.67,416.0,Rowing,23.1,2.4,4,Intermediate,24.6
25.0,Female,75.2,1.66,189.0,145.0,62.0,0.85,709.0,HIIT,26.8,2.3,4,Advanced,27.2
42.0,Female,63.0,1.59,186.0,126.0,63.0,0.89,404.0,Aerobics,30.6,2.0,3,Intermediate,24.8
29.0,Female,54.7,1.72,185.0,127.0,66.0,0.92,325.0,Strength Training,17.0,2.1,2,Intermediate,18.5
29.0,Female,69.6,1.67,190.0,149.0,64.0,0.94,582.0,Swimming,26.6,2.2,3,Advanced,24.8
32.0,Female,78.4,1.74,180.0,130.0,67.0,1.08,815.125,Cycling,32.4,2.8,3,Intermediate,26.0
30.0,Male,76.8,1.72,190.0,166.0,82.0,0.63,501.0,Running,18.9,2.2,5,Beginner,25.9
44.0,Male,75.1,1.84,175.0,100.0,63.0,0.87,362.0,Walking,14.9,2.2,5,Advanced,22.3
47.0,Female,79.7,1.62,175.0,104.0,73.0,0.9,407.0,Walking,37.7,2.4,3,Intermediate,30.3
33.0,Male,71.3,1.85,178.0,138.0,78.0,0.58,362.0,Cycling,19.4,2.4,2,Beginner,20.8
27.0,Female,64.1,1.78,197.0,160.0,75.0,0.76,546.0,Running,24.0,2.3,2,Beginner,20.2
26.0,Male,60.4,1.71,196.0,133.0,79.0,0.73,304.0,Aerobics,12.8,2.1,5,Intermediate,20.7
44.0,Female,73.5,1.69,181.0,123.0,77.0,0.67,330.0,Aerobics,28.6,2.2,3,Intermediate,25.9
54.0,Female,80.7,1.65,166.0,144.0,83.0,0.57,491.0,HIIT,40.0,2.4,4,Beginner,29.7
18.0,Female,83.0,1.71,204.0,157.0,67.0,0.62,356.0,Aerobics,33.6,2.4,2,Beginner,28.5
21.0,Male,75.1,1.86,197.0,160.0,68.0,0.67,556.0,Running,15.1,2.2,2,Beginner,21.8
32.0,Male,85.0,1.83,192.0,131.0,60.0,1.08,606.0,Strength Training,11.0,2.5,4,Advanced,25.4
28.0,Male,78.6,1.74,198.0,153.0,68.0,1.0,800.0,Rowing,14.7,2.7,3,Advanced,26.0
48.0,Female,78.6,1.71,176.0,137.0,66.0,0.84,595.0,Rowing,33.2,2.6,3,Intermediate,27.0
56.0,Male,79.0,1.78,160.0,125.0,68.0,0.86,626.0,Swimming,24.3,2.6,4,Intermediate,24.9
37.0,Female,78.3,1.67,174.0,145.0,67.0,0.64,431.0,Rowing,35.6,2.5,4,Beginner,28.0
39.0,Female,58.2,1.7,177.0,126.0,72.0,0.81,344.0,Running,23.6,2.0,5,Intermediate,20.2
36.0,Male,79.9,1.78,178.0,128.0,66.0,0.94,694.0,Cycling,11.6,2.7,4,Advanced,25.3
19.0,Male,52.3,1.68,208.0,138.0,71.0,0.63,200.0,Pilates,10.6,1.9,3,Beginner,18.5
41.0,Female,78.6,1.66,174.0,113.0,81.0,0.63,222.0,Yoga,36.3,2.2,3,Beginner,28.6
22.0,Male,78.4,1.84,193.0,119.0,54.0,1.0,509.0,Aerobics,11.8,2.3,5,Professional,23.3
18.0,Male,77.2,1.74,201.0,127.0,76.0,0.62,243.0,Yoga,18.0,2.2,5,Beginner,25.4
28.0,Female,57.7,1.61,191.0,121.0,76.0,0.51,200.0,Pilates,26.3,1.7,2,Beginner,22.3
24.0,Male,81.0,1.71,195.0,148.0,68.0,0.67,385.0,Strength Training,25.2,2.3,2,Beginner,27.8
25.0,Male,68.1,1.69,190.0,144.0,62.0,0.53,350.0,HIIT,15.9,2.0,4,Intermediate,23.8
18.0,Male,86.3,1.67,203.0,135.0,65.0,1.07,650.0,Running,21.4,2.7,5,Advanced,30.9
64.0,Female,76.7,1.71,160.0,117.0,83.0,0.67,342.0,Tennis,36.4,2.2,4,Beginner,26.1
50.0,Male,79.3,1.77,162.0,124.0,78.0,0.65,386.0,Aerobics,27.1,2.6,2,Beginner,25.4
26.0,Non-binary,78.3,1.72,188.0,144.0,70.0,0.63,387.0,Strength Training,30.6,2.3,3,Beginner,26.6
18.0,Female,77.2,1.74,198.0,164.0,71.0,0.78,596.0,Cycling,30.0,2.4,3,Beginner,25.4
32.0,Female,92.5,1.64,183.0,124.0,78.0,1.14,789.0,Running,37.7,2.7,5,Advanced,34.3
45.0,Female,72.6,1.55,174.0,103.0,64.0,0.85,294.0,Yoga,33.4,2.5,4,Advanced,30.2
43.0,Male,96.9,1.71,179.0,145.0,69.0,0.57,535.0,Rowing,32.8,2.5,3,Beginner,33.0
32.0,Female,68.2,1.76,192.0,145.0,71.0,0.87,532.0,Swimming,29.2,2.1,2,Intermediate,21.9
32.0,Female,71.2,1.71,186.0,136.0,65.0,0.61,295.0,Running,26.3,2.1,2,Beginner,24.2
52.0,Female,67.0,1.75,176.0,126.0,66.0,1.01,448.0,Soccer,24.0,2.3,4,Advanced,21.8
29.0,Male,71.8,1.61,200.0,155.0,68.0,0.65,406.0,Rowing,26.6,2.2,2,Beginner,27.7
33.0,Male,83.5,1.76,185.0,149.0,76.0,0.8,578.0,Swimming,28.1,2.6,3,Beginner,27.0
30.0,Non-binary,71.0,1.62,180.0,124.0,55.0,0.8,412.0,Boxing,20.6,2.5,3,Advanced,27.0
45.0,Male,92.5,1.78,168.0,143.0,78.0,0.57,520.0,CrossFit,25.0,2.5,5,Beginner,29.3
18.0,Non-binary,64.3,1.69,201.0,161.0,64.0,0.63,388.0,HIIT,18.1,2.0,2,Intermediate,22.6
50.0,Male,102.0,1.91,160.0,100.0,76.0,0.72,366.0,Yoga,25.9,2.9,3,Intermediate,28.1
31.0,Male,82.3,1.81,193.0,154.0,58.0,0.76,605.0,CrossFit,13.6,2.5,4,Advanced,25.0
26.0,Female,62.5,1.67,198.0,149.0,66.0,0.59,254.0,Boxing,25.7,2.0,2,Beginner,22.3
18.0,Female,76.0,1.68,193.0,129.0,63.0,0.64,252.0,Pilates,33.3,2.2,3,Beginner,26.9
26.0,Female,48.6,1.59,187.0,151.0,78.0,0.5,239.0,CrossFit,21.9,1.7,3,Beginner,19.3
20.0,Male,76.8,1.81,204.0,148.0,81.0,0.51,284.0,Tennis,16.4,2.2,3,Beginner,23.4
28.0,Male,73.7,1.71,201.0,148.0,83.0,0.5,285.0,Soccer,22.5,2.4,4,Beginner,25.1
25.0,Female,89.0,1.69,205.0,151.0,73.0,0.65,443.0,Aerobics,35.6,2.4,4,Beginner,31.0
31.0,Female,73.8,1.67,181.0,122.0,79.0,0.69,258.0,Walking,32.9,2.5,3,Beginner,26.5
32.0,Male,96.9,1.82,187.0,112.0,70.0,1.01,529.0,Walking,21.8,3.0,3,Advanced,29.2
36.0,Male,82.6,1.77,192.0,161.0,64.0,0.5,446.0,CrossFit,24.4,2.5,5,Beginner,26.2
59.0,Male,66.8,1.78,160.0,108.0,66.0,1.1,538.0,Aerobics,16.5,2.1,5,Advanced,21.1
19.0,Female,49.9,1.53,197.0,152.0,62.0,0.69,330.0,HIIT,26.2,1.9,4,Intermediate,21.3
41.0,Male,73.0,1.68,173.0,126.0,62.0,0.84,547.0,Rowing,21.7,2.3,4,Intermediate,25.8
31.0,Male,96.8,1.7,198.0,141.0,71.0,0.69,510.0,Tennis,32.0,3.0,3,Beginner,33.7
46.0,Female,54.9,1.55,181.0,142.0,67.0,0.69,370.0,Rowing,29.8,1.8,4,Beginner,22.7
28.0,Female,67.5,1.54,195.0,140.0,81.0,0.68,342.0,Aerobics,38.7,2.2,5,Beginner,28.6
25.0,Female,58.5,1.78,194.0,122.0,67.0,1.14,377.0,Walking,17.7,2.0,5,Advanced,18.5
45.0,Male,99.5,1.87,171.0,144.0,72.0,0.75,791.0,Running,32.0,2.7,3,Beginner,28.6
49.0,Male,68.4,1.7,174.0,127.0,84.0,0.78,397.0,Aerobics,21.4,2.4,4,Intermediate,23.7
20.0,Female,87.8,1.61,201.0,149.0,75.0,0.56,351.0,Boxing,40.0,2.8,3,Beginner,33.8
60.0,Male,95.2,1.89,160.0,121.0,74.0,0.67,631.0,HIIT,21.1,2.9,5,Intermediate,26.7
30.0,Male,69.0,1.69,196.0,170.0,68.0,0.64,457.0,Running,20.0,2.4,2,Beginner,24.2
35.0,Male,60.0,1.63,183.0,105.0,66.0,0.64,200.0,Yoga,18.0,2.3,3,Intermediate,22.6
42.0,Male,70.1,1.77,181.0,132.0,72.0,0.57,296.0,Tennis,15.4,2.0,3,Beginner,22.4
45.0,Male,55.5,1.66,179.0,145.0,70.0,0.6,373.0,Running,17.1,2.0,2,Beginner,20.1
31.0,Female,56.8,1.62,188.0,151.0,72.0,0.6,324.0,CrossFit,23.3,2.1,3,Intermediate,21.6
29.0,Female,49.9,1.64,186.0,128.0,72.0,1.13,396.0,Aerobics,20.2,2.0,3,Advanced,18.5
18.0,Female,83.7,1.79,194.0,123.0,63.0,0.69,283.0,Yoga,31.9,2.4,2,Beginner,26.2
37.0,Female,70.5,1.63,176.0,121.0,66.0,1.04,505.0,Running,30.5,2.3,5,Advanced,26.5
21.0,Male,84.8,1.86,200.0,168.0,73.0,0.5,441.0,CrossFit,20.5,2.4,4,Beginner,24.5
28.0,Male,85.2,1.87,199.0,145.0,69.0,0.88,662.0,Rowing,19.7,2.4,4,Intermediate,24.4
26.0,Male,75.4,1.72,193.0,170.0,80.0,0.5,379.0,CrossFit,18.2,2.3,4,Beginner,25.5
19.0,Female,68.7,1.63,192.0,158.0,76.0,0.52,365.0,CrossFit,29.0,2.0,4,Beginner,25.9
57.0,Female,75.9,1.58,160.0,103.0,79.0,0.67,294.0,Walking,40.0,2.4,2,Beginner,30.2
21.0,Female,47.8,1.61,198.0,170.0,70.0,0.7,355.0,Running,19.2,2.0,5,Beginner,18.5
31.0,Male,73.9,1.87,187.0,135.0,76.0,0.56,317.0,Soccer,13.2,2.2,2,Beginner,21.2
32.0,Male,93.0,1.73,197.0,143.0,68.0,0.74,494.0,Running,27.8,2.7,4,Intermediate,31.0
29.0,Male,87.3,1.83,187.0,132.0,69.0,0.76,463.0,Running,18.3,2.9,5,Intermediate,25.9
18.0,Male,89.6,1.8,197.0,136.0,63.0,0.79,532.0,Tennis,22.4,2.7,4,Intermediate,27.6
49.0,Female,79.5,1.69,171.0,134.0,84.0,0.68,391.0,Strength Training,36.3,2.4,4,Beginner,27.9
18.0,Female,85.2,1.69,193.0,119.0,68.0,1.07,479.0,Pilates,30.9,2.5,4,Advanced,29.9
47.0,Female,69.2,1.71,165.0,122.0,76.0,0.54,246.0,Running,32.8,2.3,2,Beginner,23.6
40.0,Male,58.0,1.72,189.0,156.0,74.0,0.69,382.0,Running,14.2,2.0,3,Beginner,19.5
23.0,Male,82.5,1.9,207.0,147.0,62.0,1.16,724.0,Boxing,9.8,2.9,4,Advanced,22.8
32.0,Female,55.8,1.74,183.0,132.0,76.0,0.95,494.0,Swimming,19.3,2.0,4,Intermediate,18.5
50.0,Female,67.9,1.6,161.0,122.0,79.0,0.52,319.0,Rowing,35.4,2.2,3,Beginner,26.4
35.0,Male,64.3,1.77,185.0,150.0,74.0,1.05,757.0,Running,12.9,2.2,4,Intermediate,20.6
39.0,Female,73.9,1.61,181.0,139.0,71.0,0.62,479.0,CrossFit,34.1,2.4,2,Intermediate,28.6
28.0,Male,79.1,1.75,197.0,131.0,65.0,0.66,355.0,Soccer,21.0,2.4,3,Intermediate,25.8
26.0,Male,69.4,1.8,198.0,132.0,65.0,1.11,566.0,Tennis,10.0,2.2,2,Advanced,21.4
21.0,Male,73.1,1.73,189.0,136.0,67.0,0.71,363.0,Strength Training,14.3,2.2,2,Beginner,24.3
40.0,Female,45.0,1.56,189.0,132.0,59.0,1.1,365.0,Aerobics,18.9,2.0,5,Advanced,18.5
37.0,Male,89.6,1.8,179.0,130.0,86.0,0.53,346.0,Strength Training,26.1,2.8,3,Beginner,27.7
18.0,Female,65.7,1.65,210.0,125.0,62.0,1.0,313.0,Pilates,27.7,2.2,5,Advanced,24.2
25.0,Male,66.4,1.7,198.0,125.0,76.0,0.52,200.0,Walking,16.5,2.2,3,Beginner,22.9
46.0,Male,75.0,1.79,172.0,120.0,71.0,0.76,439.0,Strength Training,19.1,2.4,3,Intermediate,23.5
35.0,Male,82.3,1.82,176.0,119.0,73.0,1.02,609.0,Strength Training,9.4,2.7,4,Advanced,25.0
24.0,Male,86.8,1.8,190.0,117.0,75.0,0.66,290.0,Pilates,21.3,2.7,3,Intermediate,26.8
36.0,Male,75.8,1.71,182.0,117.0,81.0,0.64,219.0,Pilates,25.7,2.5,5,Beginner,25.9
53.0,Male,86.4,1.78,165.0,138.0,70.0,0.65,598.0,HIIT,23.2,2.6,3,Intermediate,27.4
34.0,Male,77.6,1.8,181.0,148.0,69.0,0.59,457.0,Cycling,17.9,2.4,4,Beginner,24.0
24.0,Female,74.5,1.55,195.0,162.0,78.0,0.76,633.0,Running,38.7,2.3,3,Beginner,31.0
32.0,Male,83.3,1.83,195.0,152.0,71.0,0.81,623.0,Cycling,17.4,2.5,2,Intermediate,24.8
19.0,Female,103.9,1.73,202.0,143.0,74.0,0.62,451.0,Running,40.0,2.7,3,Intermediate,34.7
22.0,Female,77.3,1.6,197.0,149.0,76.0,0.93,649.0,Swimming,37.5,2.6,4,Intermediate,30.3
37.0,Male,72.2,1.77,182.0,116.0,73.0,0.55,200.0,Pilates,19.2,2.3,2,Beginner,23.2
32.0,Male,56.4,1.75,196.0,146.0,77.0,0.69,297.0,Aerobics,11.5,2.1,4,Beginner,18.5
31.0,Male,70.7,1.67,192.0,138.0,57.0,1.01,703.0,HIIT,15.4,2.3,4,Professional,25.2
26.0,Male,84.4,1.69,201.0,153.0,72.0,0.61,435.0,Rowing,24.3,2.3,3,Beginner,29.4
20.0,Male,78.9,1.87,205.0,147.0,67.0,0.8,440.0,Tennis,18.6,2.6,3,Intermediate,22.5
29.0,Female,72.5,1.67,191.0,118.0,65.0,0.68,243.0,Yoga,29.2,2.4,3,Intermediate,26.1
45.0,Male,89.2,1.83,170.0,136.0,62.0,0.75,628.0,Cycling,24.0,2.8,2,Beginner,26.5
37.0,Male,63.8,1.7,177.0,128.0,78.0,0.97,547.0,Cycling,15.6,2.4,3,Advanced,22.2
50.0,Male,77.2,1.69,164.0,100.0,59.0,0.92,364.0,Yoga,20.7,2.4,5,Advanced,27.1
18.0,Female,69.9,1.73,207.0,156.0,76.0,0.71,384.0,Aerobics,26.4,2.1,5,Beginner,23.3
18.0,Female,59.5,1.55,192.0,137.0,67.0,0.64,335.0,Rowing,28.6,2.0,4,Intermediate,24.9
18.0,Male,109.4,1.88,195.0,165.0,78.0,0.5,565.0,HIIT,25.2,3.0,3,Beginner,31.1
22.0,Male,83.0,1.89,190.0,140.0,72.0,0.5,276.0,Soccer,15.9,2.6,2,Beginner,23.1
26.0,Female,55.7,1.73,196.0,148.0,65.0,0.62,295.0,Rowing,21.6,2.0,3,Intermediate,18.5
42.0,Male,89.5,1.73,168.0,134.0,75.0,0.67,607.0,Rowing,27.5,2.8,4,Beginner,30.0
56.0,Male,87.1,1.78,163.0,100.0,77.0,0.63,268.0,Pilates,22.2,2.3,3,Intermediate,27.5
22.0,Male,51.4,1.67,203.0,145.0,72.0,0.56,203.0,Soccer,11.2,1.9,5,Beginner,18.5
65.0,Female,55.4,1.58,160.0,109.0,68.0,1.01,433.0,Boxing,23.3,2.0,5,Advanced,22.1
35.0,Male,99.6,1.97,187.0,134.0,77.0,0.87,735.0,Swimming,22.9,3.0,3,Intermediate,25.7
49.0,Female,55.8,1.55,171.0,106.0,70.0,0.86,217.0,Yoga,28.9,1.8,3,Intermediate,23.2
42.0,Female,51.7,1.5,179.0,127.0,71.0,0.92,329.0,Strength Training,29.0,1.9,4,Intermediate,23.0
34.0,Male,70.9,1.63,189.0,109.0,72.0,0.87,293.0,Walking,19.9,2.1,4,Intermediate,26.7
22.0,Male,97.3,1.83,208.0,158.0,65.0,0.56,601.0,CrossFit,21.4,2.7,3,Intermediate,29.1
41.0,Male,82.2,1.87,169.0,131.0,78.0,0.62,395.0,Boxing,19.7,2.7,3,Beginner,23.6
35.0,Male,65.3,1.75,180.0,122.0,68.0,0.83,359.0,Strength Training,12.4,2.3,4,Intermediate,21.2
21.0,Female,67.2,1.64,194.0,159.0,79.0,0.61,411.0,Swimming,29.0,2.4,3,Beginner,24.8
30.0,Male,70.9,1.76,180.0,112.0,75.0,0.7,260.0,Walking,18.2,2.4,3,Beginner,22.8
33.0,Male,86.4,1.84,188.0,136.0,65.0,0.98,624.0,Strength Training,19.2,2.6,2,Intermediate,25.5
26.0,Female,54.5,1.67,184.0,142.0,70.0,0.8,409.0,Running,21.8,2.0,4,Intermediate,19.6
60.0,Male,79.0,1.75,169.0,136.0,80.0,0.52,409.0,Rowing,27.6,2.2,3,Beginner,25.9
33.0,Female,51.3,1.64,182.0,143.0,75.0,0.71,284.0,Boxing,23.7,1.9,4,Beginner,19.1
41.0,Female,76.2,1.73,179.0,115.0,79.0,0.5,223.0,Walking,34.9,2.2,2,Beginner,25.6
18.0,Male,86.2,1.72,210.0,127.0,67.0,0.62,263.0,Pilates,22.0,2.3,2,Intermediate,29.0
37.0,Non-binary,75.4,1.64,187.0,112.0,65.0,1.02,429.0,Walking,20.4,2.4,2,Advanced,28.0
35.0,Male,62.6,1.64,190.0,153.0,74.0,0.53,325.0,Rowing,18.5,2.1,2,Beginner,23.3
34.0,Male,77.6,1.79,184.0,143.0,67.0,0.59,425.0,HIIT,16.7,2.6,4,Intermediate,24.1
43.0,Female,100.0,1.77,176.0,129.0,72.0,0.61,401.0,Tennis,40.0,2.6,2,Beginner,31.8
28.0,Female,68.6,1.61,194.0,147.0,80.0,0.62,278.0,Soccer,31.3,2.4,4,Beginner,26.4
20.0,Male,99.9,1.91,207.0,158.0,78.0,0.5,360.0,Boxing,23.4,3.0,5,Beginner,27.3
41.0,Male,85.6,1.74,189.0,167.0,73.0,0.79,661.0,Running,23.2,2.8,3,Beginner,28.3
38.0,Female,47.1,1.6,179.0,136.0,78.0,0.69,329.0,Swimming,21.9,1.7,3,Beginner,18.5
18.0,Female,66.0,1.52,205.0,137.0,66.0,1.1749999999999998,552.0,Strength Training,35.8,2.5,3,Advanced,28.6
18.0,Female,72.7,1.68,201.0,145.0,71.0,0.53,260.0,Strength Training,32.0,2.2,3,Beginner,25.8
18.0,Female,52.2,1.6,202.0,117.0,74.0,0.71,200.0,Pilates,19.2,1.9,4,Intermediate,20.4
21.0,Female,59.9,1.59,203.0,159.0,65.0,0.74,491.0,Running,25.6,1.9,4,Intermediate,23.8
26.0,Male,90.3,1.78,203.0,153.0,66.0,0.63,393.0,Tennis,25.9,2.6,4,Beginner,28.5
29.0,Female,76.7,1.65,199.0,134.0,75.0,0.73,388.0,Strength Training,32.3,2.6,4,Intermediate,28.3
45.0,Female,60.2,1.69,180.0,120.0,73.0,0.55,200.0,Pilates,27.4,2.0,2,Beginner,21.1
34.0,Male,74.9,1.8,180.0,158.0,79.0,0.74,576.0,Running,20.6,2.3,3,Beginner,23.2
29.0,Female,45.0,1.54,183.0,131.0,67.0,0.87,256.0,Running,19.6,1.8,4,Intermediate,18.9
25.0,Male,69.9,1.76,189.0,142.0,69.0,0.5,275.0,Tennis,17.9,2.0,2,Beginner,22.5
50.0,Female,70.0,1.59,174.0,132.0,66.0,0.99,601.0,Cycling,31.2,2.2,5,Intermediate,27.6
28.0,Male,77.8,1.71,188.0,130.0,76.0,0.77,411.0,Soccer,21.3,2.5,3,Intermediate,26.6
30.0,Male,62.3,1.62,188.0,129.0,70.0,0.63,249.0,Running,14.5,2.2,4,Intermediate,23.7
24.0,Female,49.1,1.63,196.0,152.0,79.0,0.72,267.0,Tennis,22.5,1.8,3,Beginner,18.5
43.0,Female,68.8,1.65,170.0,101.0,77.0,0.88,262.0,Pilates,35.9,2.4,3,Intermediate,25.3
53.0,Male,106.0,1.91,166.0,112.0,84.0,0.85,598.0,Tennis,25.2,3.0,4,Intermediate,29.1
59.0,Female,77.5,1.74,160.0,106.0,61.0,0.9,526.0,Running,26.5,2.2,5,Advanced,25.7
43.0,Female,92.7,1.68,181.0,132.0,78.0,0.63,410.0,Tennis,40.0,2.7,3,Beginner,32.7
27.0,Male,64.8,1.76,203.0,158.0,65.0,0.66,373.0,Swimming,16.4,2.1,5,Beginner,20.8
33.0,Female,60.7,1.68,180.0,147.0,75.0,0.72,392.0,Swimming,23.7,2.2,4,Beginner,21.5
32.0,Female,109.5,1.77,189.0,113.0,69.0,0.87,484.0,Pilates,37.4,3.1,3,Intermediate,35.0
38.0,Male,82.9,1.88,176.0,124.0,65.0,1.05,595.0,Tennis,16.5,2.7,5,Advanced,23.5
18.0,Male,63.8,1.77,210.0,139.0,73.0,0.53,200.0,Walking,13.3,2.2,4,Beginner,20.4
23.0,Male,95.1,1.9,194.0,156.0,73.0,0.62,599.0,HIIT,18.1,3.0,4,Intermediate,26.3
21.0,Female,76.1,1.63,202.0,134.0,59.0,1.12,567.0,Running,30.7,2.7,2,Advanced,28.6
31.0,Female,72.0,1.71,186.0,136.0,78.0,0.55,260.0,Strength Training,30.9,2.3,2,Beginner,24.7
22.0,Male,60.3,1.8,198.0,151.0,82.0,0.53,315.0,Rowing,14.1,2.2,3,Beginner,18.5
60.0,Male,91.2,1.91,160.0,104.0,80.0,0.69,294.0,Yoga,24.2,2.4,2,Beginner,24.9
23.0,Male,73.4,1.69,199.0,140.0,71.0,0.84,463.0,Aerobics,19.1,2.5,3,Intermediate,25.8
18.0,Non-binary,72.5,1.76,210.0,145.0,67.0,0.75,383.0,Strength Training,19.6,2.3,2,Intermediate,23.4
37.0,Female,79.6,1.72,173.0,100.0,69.0,0.76,274.0,Pilates,31.9,2.5,4,Intermediate,27.0
25.0,Female,66.6,1.58,186.0,116.0,71.0,0.71,227.0,Pilates,34.0,2.2,3,Beginner,26.8
30.0,Female,51.3,1.54,182.0,134.0,85.0,0.55,200.0,Running,27.8,1.7,2,Beginner,21.6
33.0,Female,64.4,1.6,195.0,152.0,82.0,0.56,262.0,Aerobics,32.7,2.0,5,Beginner,25.2
53.0,Male,90.9,1.87,172.0,100.0,73.0,0.82,354.0,Yoga,22.5,2.8,3,Intermediate,26.0
18.0,Female,51.7,1.62,203.0,130.0,69.0,0.56,200.0,Yoga,20.1,1.9,5,Beginner,19.8
19.0,Male,61.3,1.75,210.0,154.0,70.0,0.72,334.0,Tennis,10.9,2.2,3,Intermediate,20.1
29.0,Male,90.7,1.79,188.0,129.0,61.0,0.77,496.0,Tennis,24.9,2.8,2,Intermediate,28.2
56.0,Female,66.3,1.64,160.0,125.0,79.0,0.52,261.0,Tennis,31.3,2.3,3,Beginner,24.5
31.0,Male,88.1,1.79,181.0,118.0,71.0,0.57,295.0,Walking,24.5,2.7,5,Beginner,27.4
40.0,Male,68.1,1.71,189.0,127.0,79.0,0.57,200.0,Pilates,19.6,2.1,5,Beginner,23.2
52.0,Male,65.6,1.65,169.0,118.0,71.0,0.72,340.0,Strength Training,23.1,2.3,2,Intermediate,24.0
34.0,Male,85.8,1.83,186.0,139.0,74.0,0.67,418.0,Soccer,23.0,2.5,4,Beginner,25.5
41.0,Female,72.7,1.61,182.0,131.0,73.0,1.01,661.0,Cycling,32.7,2.5,2,Intermediate,28.0
51.0,Male,76.2,1.68,175.0,134.0,63.0,1.03,745.0,Cycling,20.1,2.7,5,Advanced,27.0
21.0,Female,56.3,1.5,208.0,159.0,65.0,0.97,563.0,Running,27.0,2.0,3,Intermediate,25.0
45.0,Female,66.4,1.65,178.0,149.0,70.0,0.58,375.0,HIIT,27.0,2.2,4,Intermediate,24.3
18.0,Male,59.4,1.64,202.0,130.0,69.0,0.62,200.0,Pilates,16.3,2.1,3,Beginner,22.2
21.0,Female,61.1,1.66,203.0,170.0,70.0,0.5,349.0,HIIT,26.3,1.9,4,Beginner,22.1
30.0,Male,89.8,1.89,181.0,134.0,81.0,0.7,482.0,Tennis,19.5,2.6,4,Beginner,25.0
28.0,Male,56.2,1.65,186.0,124.0,61.0,0.87,361.0,Strength Training,14.3,2.0,3,Intermediate,20.7
45.0,Female,57.0,1.56,185.0,121.0,73.0,0.5,200.0,Walking,33.2,1.9,3,Beginner,23.4
51.0,Male,72.2,1.76,175.0,119.0,69.0,0.89,415.0,Aerobics,17.2,2.3,5,Intermediate,23.4
36.0,Male,73.7,1.87,180.0,136.0,75.0,0.51,262.0,Aerobics,15.3,2.4,4,Beginner,21.1
54.0,Female,80.9,1.73,160.0,119.0,71.0,1.03,810.0,Rowing,30.9,2.6,3,Advanced,26.9
27.0,Female,73.3,1.7,184.0,131.0,73.0,0.77,413.0,Soccer,28.1,2.5,4,Intermediate,25.3
39.0,Female,62.9,1.65,174.0,134.0,69.0,0.77,485.0,Running,23.9,2.1,2,Intermediate,23.1
48.0,Male,111.0,1.9,167.0,112.0,75.0,0.69,448.0,Walking,31.5,3.35,4,Beginner,30.7
19.0,Female,61.5,1.62,195.0,125.0,64.0,0.56,200.0,Pilates,28.7,2.1,2,Beginner,23.5
41.0,Female,87.7,1.64,179.0,138.0,59.0,0.66,561.0,CrossFit,35.3,2.4,3,Advanced,32.7
52.0,Female,78.4,1.72,160.0,119.0,67.0,0.96,740.0,Rowing,29.7,2.5,4,Advanced,26.4
18.0,Male,56.6,1.66,197.0,157.0,69.0,0.6,310.0,Rowing,12.0,1.8,4,Beginner,20.6
18.0,Male,70.3,1.68,209.0,141.0,54.0,0.78,378.0,Soccer,19.0,2.2,4,Intermediate,24.8
65.0,Male,90.2,1.9,160.0,119.0,72.0,0.93,694.0,Swimming,22.6,2.7,5,Intermediate,25.1
21.0,Male,87.8,1.76,195.0,129.0,71.0,0.61,263.0,Pilates,24.7,2.3,4,Beginner,28.3
